latitude,longitude,altitude,geometry,position,username,commits,stars,languages,city,avatar
41.387917,2.1699187,,Point,730,ferranpm,306,41,VimL,Barcelona,https://avatars0.githubusercontent.com/u/2128606?v=3&s=64
41.4433668,-0.8846827,,Point,731,kavinsky,305,16,C++,"Madrid, Spain",https://avatars2.githubusercontent.com/u/373995?v=3&s=64
37.3892038,-5.9081615,,Point,732,ManuelLR,305,0,HTML,Sevilla,https://avatars0.githubusercontent.com/u/12049827?v=3&s=64
41.387917,2.1699187,,Point,733,alch,305,0,PHP,Barcelona,https://avatars2.githubusercontent.com/u/682515?v=3&s=64
41.387917,2.1699187,,Point,735,vdel26,304,155,JavaScript,Barcelona,https://avatars1.githubusercontent.com/u/850057?v=3&s=64
41.387917,2.1699187,,Point,737,v1v,303,4,Java,Barcelona,https://avatars2.githubusercontent.com/u/2871786?v=3&s=64
37.0025184,-3.9883887,,Point,738,ccamposfuentes,303,0,CSS,"Granada, Almería, Spain",https://avatars1.githubusercontent.com/u/6200116?v=3&s=64
42.2940141,-5.5198607,,Point,739,malotor,302,11,PHP,Valencia,https://avatars0.githubusercontent.com/u/2879100?v=3&s=64
41.387917,2.1699187,,Point,741,karolinkas,302,5,JavaScript,Barcelona,https://avatars1.githubusercontent.com/u/6294044?v=3&s=64
42.2940141,-5.5198607,,Point,742,ramingar,301,1,JavaScript,"Valencia, ES",https://avatars2.githubusercontent.com/u/4048415?v=3&s=64
41.4433668,-0.8846827,,Point,743,JorgeFerrer,301,9,Shell,Madrid,https://avatars0.githubusercontent.com/u/868032?v=3&s=64
41.4433668,-0.8846827,,Point,744,gfiorav,300,0,JavaScript,"Madrid, Spain",https://avatars2.githubusercontent.com/u/4222826?v=3&s=64
41.4433668,-0.8846827,,Point,745,ferblape,299,207,Ruby,Madrid,https://avatars0.githubusercontent.com/u/17616?v=3&s=64
41.387917,2.1699187,,Point,746,dsager,299,2,Ruby,"Barcelona, Spain",https://avatars3.githubusercontent.com/u/1056502?v=3&s=64
41.4433668,-0.8846827,,Point,747,GGSvennson,298,0,Java,Madrid (Spain),https://avatars0.githubusercontent.com/u/9884341?v=3&s=64
37.0025184,-3.9883887,,Point,749,raiben,298,7,Java,Granada,https://avatars3.githubusercontent.com/u/4012515?v=3&s=64
41.4433668,-0.8846827,,Point,750,sjmudd,297,68,Shell,"Madrid, Spain",https://avatars2.githubusercontent.com/u/116250?v=3&s=64
41.4433668,-0.8846827,,Point,752,gerddie,297,0,Shell,"Madrid, Spain",https://avatars1.githubusercontent.com/u/2786969?v=3&s=64
41.9817957,2.8236999,,Point,753,nucliweb,296,26,CSS,"Girona, Spain",https://avatars2.githubusercontent.com/u/1307927?v=3&s=64
41.4433668,-0.8846827,,Point,754,Eldelshell,295,38,CSS,"Madrid, Spain",https://avatars0.githubusercontent.com/u/3949430?v=3&s=64
37.0025184,-3.9883887,,Point,755,togacharls,295,0,Java and Shell,Granada,https://avatars0.githubusercontent.com/u/7345133?v=3&s=64
41.6562873,-0.8765379,,Point,756,MiguelAguilera,295,5,JavaScript,"Zaragoza, Spain",https://avatars3.githubusercontent.com/u/5880901?v=3&s=64
41.4433668,-0.8846827,,Point,757,Jorjatorz,295,0,Java,"Madrid, Spain",https://avatars2.githubusercontent.com/u/3790678?v=3&s=64
41.387917,2.1699187,,Point,758,pearpages,295,7,JavaScript,Barcelona,https://avatars0.githubusercontent.com/u/3802915?v=3&s=64
36.957424,-2.5700746,,Point,759,MiguelAngelLV,294,13,Java,Almería,https://avatars3.githubusercontent.com/u/638110?v=3&s=64
41.387917,2.1699187,,Point,760,bejar,293,1,Python,"Barcelona, Spain",https://avatars3.githubusercontent.com/u/6221479?v=3&s=64
41.4433668,-0.8846827,,Point,761,olgaberrios,293,1,Ruby,Madrid,https://avatars1.githubusercontent.com/u/12841242?v=3&s=64
41.4433668,-0.8846827,,Point,762,oscarperpinan,293,130,R,"Madrid, Spain",https://avatars0.githubusercontent.com/u/1321370?v=3&s=64
41.387917,2.1699187,,Point,763,Gawyn,292,37,Ruby,Barcelona,https://avatars1.githubusercontent.com/u/279106?v=3&s=64
41.387917,2.1699187,,Point,764,mtbtiago,292,0,JavaScript,Menorca and Barcelona,https://avatars0.githubusercontent.com/u/10105692?v=3&s=64
39.5760721,-4.9624159,,Point,765,felgari,292,1,Python,"Seville, Spain",https://avatars0.githubusercontent.com/u/2650006?v=3&s=64
40.3491158,-3.8288109,,Point,767,skgsergio,291,17,Python,"Alcorcón, Madrid, Spain",https://avatars2.githubusercontent.com/u/186349?v=3&s=64
40.223488,-1.9795743,,Point,768,jbgutierrez,291,74,Ruby,"A Coruña, Galicia, España",https://avatars3.githubusercontent.com/u/24221?v=3&s=64
41.387917,2.1699187,,Point,769,dmitry-zaets,291,38,JavaScript,"Barcelona, Spain",https://avatars0.githubusercontent.com/u/2580555?v=3&s=64
41.387917,2.1699187,,Point,770,jlcanovas,291,1,CSS,Barcelona,https://avatars3.githubusercontent.com/u/1996760?v=3&s=64
41.387917,2.1699187,,Point,771,SirArslaan,290,3,JavaScript,Barcelona,https://avatars1.githubusercontent.com/u/7632185?v=3&s=64
42.2313564,-8.7124471,,Point,772,fasouto,290,328,Python,"Vigo, Spain",https://avatars0.githubusercontent.com/u/194200?v=3&s=64
37.4850307,-2.2950183,,Point,773,jonabasque,289,3,JavaScript,Vitoria-Gasteiz (Basque Country),https://avatars3.githubusercontent.com/u/1707606?v=3&s=64
41.387917,2.1699187,,Point,775,AbrahamAlcaina,288,4,JavaScript,Barcelona,https://avatars0.githubusercontent.com/u/3775437?v=3&s=64
41.387917,2.1699187,,Point,776,xrubio,288,19,Python,Barcelona,https://avatars1.githubusercontent.com/u/1416266?v=3&s=64
41.4433668,-0.8846827,,Point,777,yosoyfucho,288,0,Java,Madrid,https://avatars2.githubusercontent.com/u/3619769?v=3&s=64
41.6562873,-0.8765379,,Point,779,eduardofilo,287,0,JavaScript,Zaragoza,https://avatars2.githubusercontent.com/u/2923728?v=3&s=64
36.7196484,-4.4200163,,Point,780,EduardOckerse,287,0,Java,Málaga (Spain),https://avatars3.githubusercontent.com/u/2906560?v=3&s=64
41.387917,2.1699187,,Point,782,jamaga,287,1,Ruby,barcelona,https://avatars3.githubusercontent.com/u/5446136?v=3&s=64
41.4433668,-0.8846827,,Point,783,josestrk,287,12,JavaScript,"Madrid, Las Rozas",https://avatars1.githubusercontent.com/u/6792739?v=3&s=64
41.387917,2.1699187,,Point,784,nahuelsotelo,287,3,JavaScript,Barcelona,https://avatars3.githubusercontent.com/u/1176755?v=3&s=64
41.4433668,-0.8846827,,Point,785,luisbosque,287,23,Ruby,Madrid,https://avatars3.githubusercontent.com/u/93268?v=3&s=64
37.3892038,-5.9081615,,Point,787,recena,286,0,Java,"Sevilla, España",https://avatars2.githubusercontent.com/u/1021745?v=3&s=64
39.5760721,-4.9624159,,Point,788,goinnn,286,306,Python,"Seville, Spain",https://avatars2.githubusercontent.com/u/1101467?v=3&s=64
37.3892038,-5.9081615,,Point,789,juanluisrp,286,11,JavaScript,Sevilla,https://avatars1.githubusercontent.com/u/826920?v=3&s=64
41.4433668,-0.8846827,,Point,792,beschmi,285,1,Haskell,"Madrid, Spain",https://avatars0.githubusercontent.com/u/1465443?v=3&s=64
41.4433668,-0.8846827,,Point,795,danimtb,284,2,C++,"Madrid, Spain",https://avatars3.githubusercontent.com/u/10808592?v=3&s=64
41.4433668,-0.8846827,,Point,797,balrog-kun,284,80,Python,Madrid,https://avatars2.githubusercontent.com/u/387877?v=3&s=64
41.4433668,-0.8846827,,Point,798,Alotor,284,22,Shell,Madrid,https://avatars3.githubusercontent.com/u/3418223?v=3&s=64
